"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00046633","2.0","ERS689254","MGYS00000974","metagenomic",,"ERR833449",
"MGYA00004710","2.0","ERS667580","MGYS00000462","metagenomic",,"ERR770970",
"MGYA00005131","2.0","ERS492926","MGYS00000410","metagenomic",,"ERR599156",
"MGYA00005110","2.0","ERS488830","MGYS00000410","metagenomic",,"ERR598949",
"MGYA00005066","2.0","ERS489074","MGYS00000410","metagenomic",,"ERR598977",
"MGYA00050354","2.0","ERS1176148","MGYS00000991","metagenomic",,"ERR1424900",
"MGYA00004748","2.0","ERS667535","MGYS00000462","metagenomic",,"ERR771077",
"MGYA00046529","2.0","ERS689176","MGYS00000974","metagenomic",,"ERR833323",
"MGYA00046586","2.0","ERS689213","MGYS00000974","metagenomic",,"ERR833366",
"MGYA00083094","2.0","SRS024763","MGYS00001281","metagenomic",,"SRR038651",
"MGYA00004687","2.0","ERS667609","MGYS00000462","metagenomic",,"ERR770995",
"MGYA00005227","2.0","ERS492445","MGYS00000410","metagenomic",,"ERR598957",
"MGYA00034816","2.0","ERS819332","MGYS00000641","metagenomic",,"ERR986643",
"MGYA00004759","2.0","ERS667518","MGYS00000462","metagenomic",,"ERR771065",
"MGYA00004703","2.0","ERS667591","MGYS00000462","metagenomic",,"ERR770977",
"MGYA00004790","2.0","ERS667480","MGYS00000462","metagenomic",,"ERR771030",
"MGYA00005107","2.0","ERS477998","MGYS00000410","metagenomic",,"ERR315860",
"MGYA00004659","2.0","ERS667650","MGYS00000462","metagenomic",,"ERR771033",
"MGYA00050332","2.0","ERS1173808","MGYS00000990","metagenomic",,"ERR1419296",
"MGYA00004772","2.0","ERS667498","MGYS00000462","metagenomic",,"ERR771050",
"MGYA00046557","2.0","ERS689382","MGYS00000974","metagenomic",,"ERR833592",
"MGYA00004728","2.0","ERS667559","MGYS00000462","metagenomic",,"ERR771098",
"MGYA00011125","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420366",
"MGYA00004694","2.0","ERS667600","MGYS00000462","metagenomic",,"ERR770987",
"MGYA00034867","2.0","ERS819272","MGYS00000641","metagenomic",,"ERR986581",
"MGYA00004663","2.0","ERS667646","MGYS00000462","metagenomic",,"ERR771023",
"MGYA00012589","2.0","ERS1003599","MGYS00000588","metagenomic",,"ERR1163125",
"MGYA00005249","2.0","ERS489733","MGYS00000410","metagenomic",,"ERR599058",
"MGYA00046726","2.0","ERS689190","MGYS00000974","metagenomic",,"ERR833340",
"MGYA00010581","2.0","ERS612887","MGYS00000447","metagenomic",,"ERR688354",
"MGYA00004719","2.0","ERS667570","MGYS00000462","metagenomic",,"ERR770960",
"MGYA00004735","2.0","ERS667552","MGYS00000462","metagenomic",,"ERR771091",
"MGYA00046525","2.0","ERS689180","MGYS00000974","metagenomic",,"ERR833327",
"MGYA00046617","2.0","ERS689190","MGYS00000974","metagenomic",,"ERR833337",
"MGYA00009803","2.0","ERS709853","MGYS00000511","metagenomic",,"ERR864071",
"MGYA00004691","2.0","ERS667603","MGYS00000462","metagenomic",,"ERR770991",
"MGYA00004702","2.0","ERS667592","MGYS00000462","metagenomic",,"ERR770978",
"MGYA00034809","2.0","ERS819289","MGYS00000641","metagenomic",,"ERR986600",
"MGYA00050337","2.0","ERS1173803","MGYS00000990","metagenomic",,"ERR1419291",
"MGYA00046774","2.0","ERS689270","MGYS00000974","metagenomic",,"ERR833469",
"MGYA00046675","2.0","ERS689369","MGYS00000974","metagenomic",,"ERR833579",
"MGYA00046796","2.0","ERS689377","MGYS00000974","metagenomic",,"ERR833587",
"MGYA00005144","2.0","ERS488509","MGYS00000410","metagenomic",,"ERR599094",
"MGYA00005244","2.0","ERS490296","MGYS00000410","metagenomic",,"ERR599056",
"MGYA00005070","2.0","ERS490124","MGYS00000410","metagenomic",,"ERR598973",
"MGYA00005139","2.0","ERS488486","MGYS00000410","metagenomic",,"ERR598951",
"MGYA00005135","2.0","ERS493705","MGYS00000410","metagenomic",,"ERR599152",
"MGYA00010429","2.0","SRS190924","MGYS00000296","metagenomic",,"SRR192261",
"MGYA00046773","2.0","ERS689269","MGYS00000974","metagenomic",,"ERR833468",
"MGYA00034845","2.0","ERS819306","MGYS00000641","metagenomic",,"ERR986617",
"MGYA00010426","2.0","SRS260192","MGYS00000296","metagenomic",,"SRR342213",
"MGYA00034838","2.0","ERS819299","MGYS00000641","metagenomic",,"ERR986610",
"MGYA00010579","2.0","ERS612900","MGYS00000447","metagenomic",,"ERR688341",
"MGYA00046772","2.0","ERS689268","MGYS00000974","metagenomic",,"ERR833467",
"MGYA00046836","2.0","ERS689260","MGYS00000974","metagenomic",,"ERR833457",
"MGYA00046531","2.0","ERS689174","MGYS00000974","metagenomic",,"ERR833321",
"MGYA00010428","2.0","SRS190926","MGYS00000296","metagenomic",,"SRR192263",
"MGYA00012595","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163105",
"MGYA00034872","2.0","ERS819279","MGYS00000641","metagenomic",,"ERR986588",
"MGYA00005231","2.0","ERS489727","MGYS00000410","metagenomic",,"ERR599112",
"MGYA00005232","2.0","ERS488685","MGYS00000410","metagenomic",,"ERR599111",
"MGYA00046703","2.0","ERS689286","MGYS00000974","metagenomic",,"ERR833487",
"MGYA00046615","2.0","ERS689188","MGYS00000974","metagenomic",,"ERR833335",
"MGYA00034831","2.0","ERS819308","MGYS00000641","metagenomic",,"ERR986619",
"MGYA00005129","2.0","ERS489043","MGYS00000410","metagenomic",,"ERR599011",
"MGYA00005257","2.0","ERS491095","MGYS00000410","metagenomic",,"ERR599104",
"MGYA00005287","2.0","ERS494394","MGYS00000410","metagenomic",,"ERR598963",
"MGYA00012573","2.0","ERS1003597","MGYS00000588","metagenomic",,"ERR1163114",
"MGYA00028454","2.0","ERS1065424","MGYS00000615","metagenomic",,"ERR1278162",
"MGYA00034827","2.0","ERS819315","MGYS00000641","metagenomic",,"ERR986626",
"MGYA00010411","2.0","SRS190985","MGYS00000296","metagenomic",,"SRR192672",
"MGYA00004705","2.0","ERS667588","MGYS00000462","metagenomic",,"ERR770975",
"MGYA00005252","2.0","ERS494488","MGYS00000410","metagenomic",,"ERR598996",
"MGYA00005115","2.0","ERS488714","MGYS00000410","metagenomic",,"ERR599143",
"MGYA00046618","2.0","ERS689190","MGYS00000974","metagenomic",,"ERR833338",
"MGYA00005228","2.0","ERS491913","MGYS00000410","metagenomic",,"ERR598981",
"MGYA00005097","2.0","ERS493300","MGYS00000410","metagenomic",,"ERR599142",
"MGYA00005095","2.0","ERS489987","MGYS00000410","metagenomic",,"ERR599164",
"MGYA00004704","2.0","ERS667589","MGYS00000462","metagenomic",,"ERR770976",
"MGYA00012644","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163072",
"MGYA00046535","2.0","ERS689224","MGYS00000974","metagenomic",,"ERR833390",
"MGYA00046813","2.0","ERS689204","MGYS00000974","metagenomic",,"ERR833357",
"MGYA00004682","2.0","ERS667621","MGYS00000462","metagenomic",,"ERR771002",
"MGYA00005236","2.0","ERS493460","MGYS00000410","metagenomic",,"ERR599115",
"MGYA00046696","2.0","ERS689215","MGYS00000974","metagenomic",,"ERR833372",
"MGYA00011126","2.0","ERS399638","MGYS00000360","metagenomic",,"ERR420367",
"MGYA00046728","2.0","ERS689192","MGYS00000974","metagenomic",,"ERR833342",
"MGYA00046762","2.0","ERS689336","MGYS00000974","metagenomic",,"ERR833546",
"MGYA00034826","2.0","ERS819282","MGYS00000641","metagenomic",,"ERR986592",
"MGYA00046783","2.0","ERS689167","MGYS00000974","metagenomic",,"ERR833314",
"MGYA00046635","2.0","ERS689149","MGYS00000974","metagenomic",,"ERR833292",
"MGYA00010578","2.0","ERS612899","MGYS00000447","metagenomic",,"ERR688351",
"MGYA00046553","2.0","ERS689388","MGYS00000974","metagenomic",,"ERR833598",
"MGYA00046614","2.0","ERS689187","MGYS00000974","metagenomic",,"ERR833334",
"MGYA00005206","2.0","ERS490265","MGYS00000410","metagenomic",,"ERR599129",
"MGYA00046817","2.0","ERS689201","MGYS00000974","metagenomic",,"ERR833353",
"MGYA00046699","2.0","ERS689378","MGYS00000974","metagenomic",,"ERR833588",
"MGYA00005269","2.0","ERS492177","MGYS00000410","metagenomic",,"ERR599065",
"MGYA00009798","2.0","ERS709855","MGYS00000511","metagenomic",,"ERR864069",
"MGYA00005901","2.0","ERS612891","MGYS00000447","metagenomic",,"ERR688343",
"MGYA00046837","2.0","ERS689259","MGYS00000974","metagenomic",,"ERR833456",
"MGYA00046708","2.0","ERS689280","MGYS00000974","metagenomic",,"ERR833480",
"MGYA00004654","2.0","ERS667655","MGYS00000462","metagenomic",,"ERR771078",
"MGYA00046580","2.0","ERS689214","MGYS00000974","metagenomic",,"ERR833368",
"MGYA00034857","2.0","ERS819288","MGYS00000641","metagenomic",,"ERR986599",
"MGYA00005283","2.0","ERS491525","MGYS00000410","metagenomic",,"ERR598967",
"MGYA00010416","2.0","SRS190975","MGYS00000296","metagenomic",,"SRR192554",
"MGYA00012604","2.0","ERS1003593","MGYS00000588","metagenomic",,"ERR1163069",
"MGYA00004713","2.0","ERS667576","MGYS00000462","metagenomic",,"ERR770966",
"MGYA00046569","2.0","ERS689353","MGYS00000974","metagenomic",,"ERR833563",
"MGYA00046510","2.0","ERS689341","MGYS00000974","metagenomic",,"ERR833551",
"MGYA00034860","2.0","ERS819335","MGYS00000641","metagenomic",,"ERR986646",
"MGYA00005265","2.0","ERS492177","MGYS00000410","metagenomic",,"ERR599108",
"MGYA00004751","2.0","ERS667532","MGYS00000462","metagenomic",,"ERR771074",
"MGYA00005189","2.0","ERS490163","MGYS00000410","metagenomic",,"ERR598982",
"MGYA00004664","2.0","ERS667645","MGYS00000462","metagenomic",,"ERR771022",
"MGYA00046562","2.0","ERS689387","MGYS00000974","metagenomic",,"ERR833597",
"MGYA00034819","2.0","ERS819292","MGYS00000641","metagenomic",,"ERR986603",
"MGYA00028453","2.0","ERS1065427","MGYS00000615","metagenomic",,"ERR1278165",
"MGYA00005267","2.0","ERS492205","MGYS00000410","metagenomic",,"ERR599067",
"MGYA00004667","2.0","ERS667642","MGYS00000462","metagenomic",,"ERR771019",
"MGYA00004784","2.0","ERS667486","MGYS00000462","metagenomic",,"ERR771037",
"MGYA00004669","2.0","ERS667640","MGYS00000462","metagenomic",,"ERR771017",
"MGYA00046599","2.0","ERS689151","MGYS00000974","metagenomic",,"ERR833294",
"MGYA00004760","2.0","ERS667517","MGYS00000462","metagenomic",,"ERR771064",
"MGYA00046502","2.0","ERS689399","MGYS00000974","metagenomic",,"ERR833609",
"MGYA00034834","2.0","ERS819286","MGYS00000641","metagenomic",,"ERR986597",
"MGYA00028435","2.0","ERS1065438","MGYS00000615","metagenomic",,"ERR1278176",
"MGYA00005072","2.0","ERS492205","MGYS00000410","metagenomic",,"ERR598971",
"MGYA00005136","2.0","ERS492814","MGYS00000410","metagenomic",,"ERR599151",
"MGYA00005056","2.0","ERS488936","MGYS00000410","metagenomic",,"ERR599172",
"MGYA00046512","2.0","ERS689343","MGYS00000974","metagenomic",,"ERR833553",
"MGYA00046496","2.0","ERS689397","MGYS00000974","metagenomic",,"ERR833607",
"MGYA00004672","2.0","ERS667633","MGYS00000462","metagenomic",,"ERR771013",
"MGYA00005047","2.0","ERS492471","MGYS00000410","metagenomic",,"ERR599072",
"MGYA00005212","2.0","ERS494332","MGYS00000410","metagenomic",,"ERR599123",
"MGYA00005077","2.0","ERS490433","MGYS00000410","metagenomic",,"ERR598984",
"MGYA00034821","2.0","ERS819329","MGYS00000641","metagenomic",,"ERR986640",
"MGYA00046514","2.0","ERS689236","MGYS00000974","metagenomic",,"ERR833414",
"MGYA00011865","2.0","ERS905307","MGYS00000554","metagenomic",,"ERR1056323",
"MGYA00046771","2.0","ERS689267","MGYS00000974","metagenomic",,"ERR833466",
"MGYA00046594","2.0","ERS689292","MGYS00000974","metagenomic",,"ERR833496",
"MGYA00005655","2.0","ERS702154","MGYS00000462","metagenomic",,"ERR855786",
"MGYA00011116","2.0","ERS399636","MGYS00000360","metagenomic",,"ERR420357",
"MGYA00011863","2.0","ERS905310","MGYS00000554","metagenomic",,"ERR1056329",
"MGYA00010573","2.0","ERS612893","MGYS00000447","metagenomic",,"ERR688345",
"MGYA00046577","2.0","ERS689251","MGYS00000974","metagenomic",,"ERR833444",
"MGYA00005098","2.0","ERS491874","MGYS00000410","metagenomic",,"ERR599081",
"MGYA00046835","2.0","ERS689258","MGYS00000974","metagenomic",,"ERR833454",
"MGYA00046820","2.0","ERS689205","MGYS00000974","metagenomic",,"ERR833358",
